"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
23.07.2020 19:10:00,  987.86,   21.73,  295.91,    8.01,   41.26,   26.05,   10.75,   15.30,    6.80,   10.88, 1162.22,    1.95,    2.94,   29.76,    0.00,    0.00,   43.75,  114.89,  119.89,   32.59,  401.80
23.07.2020 19:20:00,  987.82,   21.59,  295.77,    8.07,   41.78,   25.83,   10.79,   15.04,    6.82,   10.92, 1162.71,    1.68,    2.40,   22.21,    0.00,    0.00,   35.90,   95.95,  107.06,   32.26,  402.00
23.07.2020 19:30:00,  987.81,   21.51,  295.70,    8.02,   41.85,   25.70,   10.76,   14.95,    6.80,   10.89, 1163.03,    1.78,    3.05,   13.22,    0.00,    0.00,   28.96,   77.54,   85.81,   31.94,  402.50
23.07.2020 19:40:00,  987.84,   21.34,  295.52,    8.06,   42.39,   25.43,   10.78,   14.65,    6.82,   10.91, 1163.72,    1.00,    1.61,   17.28,    0.00,    0.00,   22.97,   62.05,   69.29,   31.62,  402.90
23.07.2020 19:50:00,  987.84,   21.27,  295.45,    8.01,   42.44,   25.33,   10.75,   14.58,    6.80,   10.88, 1164.01,    1.43,    2.21,    6.46,    0.00,    0.00,   17.34,   46.73,   54.82,   31.32,  403.20
23.07.2020 20:00:00,  987.82,   21.24,  295.42,    7.99,   42.45,   25.28,   10.73,   14.55,    6.78,   10.86, 1164.12,    1.59,    2.12,    8.66,    0.00,    0.00,   11.65,   31.51,   38.88,   31.05,  403.70
23.07.2020 20:10:00,  987.83,   21.16,  295.34,    7.99,   42.67,   25.16,   10.73,   14.42,    6.79,   10.87, 1164.44,    1.50,    2.03,   15.71,    0.00,    0.00,    5.48,   18.05,   24.26,   30.77,  403.80
23.07.2020 20:20:00,  987.86,   21.02,  295.20,    8.04,   43.16,   24.94,   10.76,   14.18,    6.81,   10.90, 1165.02,    1.45,    1.85,   14.77,    0.00,    0.00,    0.67,    8.35,   12.35,   30.49,  403.60
23.07.2020 20:30:00,  987.83,   20.55,  294.73,    8.14,   44.74,   24.23,   10.84,   13.39,    6.85,   10.97, 1166.81,    0.61,    1.55,  278.90,    0.00,    0.00,    0.00,    2.80,    4.78,   30.23,  404.70
23.07.2020 20:40:00,  987.88,   20.09,  294.26,    8.08,   45.83,   23.55,   10.79,   12.76,    6.82,   10.93, 1168.73,    0.39,    0.80,  284.90,    0.00,    0.00,    0.00,    0.00,    1.38,   29.98,  404.50
23.07.2020 20:50:00,  987.90,   20.09,  294.26,    8.22,   46.27,   23.55,   10.90,   12.65,    6.89,   11.03, 1168.70,    1.08,    1.74,    5.94,    0.00,    0.00,    0.00,    0.00,    0.00,   29.76,  406.00
23.07.2020 21:00:00,  987.89,   19.84,  294.01,    8.35,   47.43,   23.19,   11.00,   12.19,    6.95,   11.13, 1169.64,    0.43,    1.01,   75.43,    0.00,    0.00,    0.00,    0.00,    0.00,   29.53,  407.50
23.07.2020 21:10:00,  987.92,   19.52,  293.69,    8.36,   48.41,   22.73,   11.01,   11.73,    6.96,   11.14, 1170.95,    0.45,    0.95,   54.09,    0.00,    0.00,    0.00,    0.00,    0.00,   29.31,  408.00
23.07.2020 21:20:00,  987.94,   19.21,  293.38,    8.41,   49.52,   22.30,   11.04,   11.26,    6.98,   11.18, 1172.20,    0.39,    0.70,   27.13,    0.00,    0.00,    0.00,    0.00,    0.00,   29.09,  407.90
23.07.2020 21:30:00,  987.98,   19.13,  293.29,    8.47,   49.97,   22.19,   11.09,   11.10,    7.01,   11.22, 1172.55,    0.38,    0.69,   33.36,    0.00,    0.00,    0.00,    0.00,    0.00,   28.87,  408.80
23.07.2020 21:40:00,  987.98,   18.74,  292.90,    8.48,   51.23,   21.65,   11.09,   10.56,    7.01,   11.23, 1174.11,    0.18,    0.38,  344.30,    0.00,    0.00,    0.00,    0.00,    0.00,   28.67,  409.30
23.07.2020 21:50:00,  987.99,   18.46,  292.62,    8.64,   52.72,   21.28,   11.22,   10.06,    7.09,   11.35, 1175.20,    0.43,    0.88,   75.09,    0.00,    0.00,    0.00,    0.00,    0.00,   28.46,  412.00
23.07.2020 22:00:00,  987.98,   18.11,  292.27,    8.82,   54.54,   20.82,   11.35,    9.46,    7.18,   11.49, 1176.54,    0.32,    0.87,  348.20,    0.00,    0.00,    0.00,    0.00,    0.00,   28.27,  414.60
23.07.2020 22:10:00,  987.97,   18.03,  292.19,    8.85,   54.93,   20.71,   11.38,    9.33,    7.19,   11.52, 1176.84,    0.52,    1.20,   18.34,    0.00,    0.00,    0.00,    0.00,    0.00,   28.07,  414.80
23.07.2020 22:20:00,  988.00,   17.40,  291.55,    9.18,   58.46,   19.90,   11.64,    8.27,    7.36,   11.78, 1179.31,    0.91,    1.52,   53.72,    0.00,    0.00,    0.00,    0.00,    0.00,   27.88,  423.30
23.07.2020 22:30:00,  988.00,   16.90,  291.05,    9.08,   59.93,   19.28,   11.56,    7.73,    7.31,   11.70, 1181.38,    0.34,    0.54,  310.40,    0.00,    0.00,    0.00,    0.00,    0.00,   27.67,  422.60
23.07.2020 22:40:00,  987.96,   16.85,  291.01,    9.05,   60.00,   19.22,   11.53,    7.69,    7.29,   11.67, 1181.54,    0.38,    0.82,  167.80,    0.00,    0.00,    0.00,    0.00,    0.00,   27.46,  421.40
23.07.2020 22:50:00,  987.91,   16.86,  291.02,    8.88,   59.28,   19.24,   11.40,    7.83,    7.21,   11.54, 1181.50,    0.53,    1.64,  214.10,    0.00,    0.00,    0.00,    0.00,    0.00,   27.25,  419.00
23.07.2020 23:00:00,  987.83,   17.13,  291.30,    8.43,   56.51,   19.57,   11.06,    8.51,    6.99,   11.19, 1180.46,    0.97,    1.52,  227.20,    0.00,    0.00,    0.00,    0.00,    0.00,   27.06,  413.50
23.07.2020 23:10:00,  987.83,   16.80,  290.97,    8.84,   59.32,   19.16,   11.37,    7.80,    7.19,   11.51, 1181.67,    0.50,    1.08,  202.70,    0.00,    0.00,    0.00,    0.00,    0.00,   26.89,  419.60
23.07.2020 23:20:00,  987.79,   16.62,  290.79,    8.58,   58.97,   18.94,   11.17,    7.77,    7.06,   11.31, 1182.44,    1.10,    1.91,  210.90,    0.00,    0.00,    0.00,    0.00,    0.00,   26.73,  417.20
23.07.2020 23:30:00,  987.76,   16.71,  290.88,    8.44,   58.08,   19.05,   11.07,    7.99,    7.00,   11.20, 1182.09,    1.44,    2.12,  225.30,    0.00,    0.00,    0.00,    0.00,    0.00,   26.56,  415.30
23.07.2020 23:40:00,  987.76,   16.40,  290.57,    8.46,   59.33,   18.68,   11.08,    7.60,    7.01,   11.22, 1183.34,    1.19,    1.69,  207.30,    0.00,    0.00,    0.00,    0.00,    0.00,   26.38,  416.30
23.07.2020 23:50:00,  987.74,   16.26,  290.43,    8.44,   59.78,   18.51,   11.07,    7.45,    7.00,   11.21, 1183.90,    1.66,    1.97,  221.90,    0.00,    0.00,    0.00,    0.00,    0.00,   26.21,  416.60
24.07.2020 00:00:00,  987.68,   16.18,  290.36,    8.39,   59.85,   18.42,   11.02,    7.40,    6.97,   11.16, 1184.17,    1.96,    2.43,  229.80,    0.00,    0.00,    0.00,    0.00,    0.00,   26.03,  417.20
24.07.2020 00:10:00,  987.62,   15.84,  290.02,    8.47,   61.51,   18.02,   11.09,    6.94,    7.01,   11.23, 1185.47,    1.52,    2.09,  220.00,    0.00,    0.00,    0.00,    0.00,    0.00,   25.82,  421.10
24.07.2020 00:20:00,  987.60,   15.27,  289.45,    8.54,   64.11,   17.38,   11.14,    6.24,    7.05,   11.28, 1187.76,    1.05,    1.86,  212.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.63,  421.50
24.07.2020 00:30:00,  987.56,   14.99,  289.17,    8.45,   64.87,   17.07,   11.07,    6.00,    7.00,   11.21, 1188.90,    1.95,    2.34,  218.20,    0.00,    0.00,    0.00,    0.00,    0.00,   25.44,  420.60
24.07.2020 00:40:00,  987.49,   14.90,  289.09,    8.84,   66.99,   16.97,   11.37,    5.60,    7.19,   11.51, 1189.05,    1.21,    1.84,  222.50,    0.00,    0.00,    0.00,    0.00,    0.00,   25.25,  429.70
24.07.2020 00:50:00,  987.38,   14.82,  289.02,    8.91,   67.66,   16.88,   11.42,    5.46,    7.23,   11.57, 1189.22,    0.78,    1.14,  207.40,    0.00,    0.00,    0.00,    0.00,    0.00,   25.06,  431.30
24.07.2020 01:00:00,  987.30,   14.74,  288.94,    8.61,   66.63,   16.79,   11.19,    5.60,    7.08,   11.33, 1189.56,    0.55,    0.85,  194.10,    0.00,    0.00,    0.00,    0.00,    0.00,   24.90,  424.30
24.07.2020 01:10:00,  987.25,   14.58,  288.79,    8.57,   67.16,   16.62,   11.16,    5.46,    7.06,   11.31, 1190.17,    0.79,    1.80,  209.80,    0.00,    0.00,    0.00,    0.00,    0.00,   24.76,  423.50
24.07.2020 01:20:00,  987.20,   14.52,  288.73,    8.47,   66.98,   16.56,   11.09,    5.47,    7.02,   11.23, 1190.40,    1.61,    2.05,  210.70,    0.00,    0.00,    0.00,    0.00,    0.00,   24.63,  424.10
24.07.2020 01:30:00,  987.06,   14.24,  288.46,    8.56,   68.60,   16.26,   11.15,    5.11,    7.06,   11.30, 1191.36,    1.64,    2.19,  219.50,    0.00,    0.00,    0.00,    0.00,    0.00,   24.50,  426.40
24.07.2020 01:40:00,  987.00,   14.07,  288.30,    8.70,   70.01,   16.08,   11.26,    4.82,    7.13,   11.41, 1191.94,    1.04,    1.33,  197.40,    0.00,    0.00,    0.00,    0.00,    0.00,   24.35,  430.50
24.07.2020 01:50:00,  986.93,   13.83,  288.06,    8.54,   70.36,   15.83,   11.14,    4.69,    7.05,   11.29, 1192.91,    0.44,    1.21,  179.80,    0.00,    0.00,    0.00,    0.00,    0.00,   24.20,  426.70
24.07.2020 02:00:00,  986.87,   13.55,  287.79,    8.50,   71.47,   15.55,   11.11,    4.44,    7.03,   11.26, 1194.01,    1.42,    2.27,  214.40,    0.00,    0.00,    0.00,    0.00,    0.00,   24.05,  426.90
24.07.2020 02:10:00,  986.83,   13.38,  287.62,    8.82,   73.83,   15.38,   11.35,    4.02,    7.19,   11.50, 1194.56,    1.46,    2.31,  201.30,    0.00,    0.00,    0.00,    0.00,    0.00,   23.89,  436.70
24.07.2020 02:20:00,  986.81,   13.32,  287.56,    8.52,   72.63,   15.32,   11.12,    4.19,    7.04,   11.27, 1194.89,    1.38,    1.85,  209.70,    0.00,    0.00,    0.00,    0.00,    0.00,   23.73,  428.90
24.07.2020 02:30:00,  986.71,   13.04,  287.29,    8.81,   75.44,   15.04,   11.34,    3.69,    7.18,   11.50, 1195.84,    1.00,    1.32,  198.40,    0.00,    0.00,    0.00,    0.00,    0.00,   23.58,  438.10
24.07.2020 02:40:00,  986.64,   12.96,  287.21,    8.87,   76.14,   14.96,   11.39,    3.57,    7.21,   11.54, 1196.07,    0.83,    1.20,  194.10,    0.00,    0.00,    0.00,    0.00,    0.00,   23.43,  441.00
24.07.2020 02:50:00,  986.60,   12.87,  287.13,    8.81,   76.32,   14.87,   11.35,    3.52,    7.19,   11.50, 1196.41,    0.82,    1.22,  189.80,    0.00,    0.00,    0.00,    0.00,    0.00,   23.30,  440.40
24.07.2020 03:00:00,  986.52,   12.81,  287.07,    8.69,   75.96,   14.81,   11.25,    3.56,    7.12,   11.41, 1196.61,    1.04,    1.67,  182.60,    0.00,    0.00,    0.00,    0.00,    0.00,   23.18,  435.30
24.07.2020 03:10:00,  986.47,   12.72,  286.99,    8.87,   77.34,   14.73,   11.39,    3.34,    7.21,   11.54, 1196.86,    1.13,    1.77,  166.50,    0.00,    0.00,    0.00,    0.00,    0.00,   23.07,  443.10
24.07.2020 03:20:00,  986.37,   12.43,  286.70,    8.93,   79.16,   14.45,   11.44,    3.01,    7.24,   11.59, 1197.93,    0.81,    1.40,  187.00,    0.00,    0.00,    0.00,    0.00,    0.00,   22.97,  447.50
24.07.2020 03:30:00,  986.25,   12.31,  286.59,    8.81,   79.17,   14.33,   11.35,    2.99,    7.19,   11.51, 1198.33,    0.93,    1.23,  182.40,    0.00,    0.00,    0.00,    0.00,    0.00,   22.88,  444.00
24.07.2020 03:40:00,  986.24,   12.22,  286.50,    8.78,   79.49,   14.25,   11.33,    2.92,    7.17,   11.48, 1198.71,    0.69,    1.01,  167.90,    0.00,    0.00,    0.00,    0.00,    0.00,   22.79,  444.70
24.07.2020 03:50:00,  986.23,   12.09,  286.37,    8.56,   78.97,   14.13,   11.16,    2.97,    7.07,   11.31, 1199.32,    0.56,    1.01,  190.80,    0.00,    0.00,    0.00,    0.00,    0.00,   22.69,  437.10
24.07.2020 04:00:00,  986.22,   12.01,  286.29,    8.61,   79.64,   14.05,   11.19,    2.86,    7.09,   11.35, 1199.63,    0.78,    1.40,  176.80,    0.00,    0.00,    0.00,    0.00,    0.00,   22.59,  438.10
24.07.2020 04:10:00,  986.13,   12.03,  286.32,    8.91,   81.20,   14.07,   11.43,    2.65,    7.24,   11.59, 1199.33,    0.78,    1.40,  151.50,    0.00,    0.00,    0.00,    0.00,    1.37,   22.50,  450.90
24.07.2020 04:20:00,  986.09,   12.01,  286.30,    8.99,   81.70,   14.05,   11.48,    2.57,    7.27,   11.64, 1199.34,    0.41,    0.83,  336.60,    0.00,    0.00,    1.25,    2.87,    5.22,   22.42,  451.90
24.07.2020 04:30:00,  986.13,   12.24,  286.53,    8.94,   80.20,   14.27,   11.44,    2.83,    7.25,   11.60, 1198.44,    0.78,    1.55,  218.00,    0.00,    0.00,    7.93,    8.38,   11.86,   22.37,  447.10
24.07.2020 04:40:00,  986.13,   12.41,  286.70,    8.94,   79.31,   14.43,   11.44,    2.99,    7.25,   11.60, 1197.72,    1.18,    2.03,  210.80,    0.00,    0.00,   12.01,   14.66,   17.27,   22.35,  445.20
24.07.2020 04:50:00,  986.05,   12.48,  286.78,    8.97,   79.13,   14.50,   11.47,    3.03,    7.27,   11.63, 1197.32,    1.07,    2.14,  170.90,    0.00,    0.00,   15.80,   21.00,   25.37,   22.36,  447.60
24.07.2020 05:00:00,  985.96,   12.41,  286.72,    9.06,   80.00,   14.43,   11.54,    2.89,    7.31,   11.71, 1197.47,    1.33,    2.09,  177.90,    0.00,    0.00,   22.15,   33.57,   45.03,   22.41,  455.40
24.07.2020 05:10:00,  985.93,   12.29,  286.60,    9.08,   80.70,   14.31,   11.55,    2.76,    7.32,   11.72, 1197.93,    1.15,    1.73,  186.70,    0.00,    0.00,   35.40,   53.61,   58.20,   22.50,  456.70
24.07.2020 05:20:00,  985.84,   12.33,  286.65,    9.11,   80.70,   14.35,   11.58,    2.77,    7.34,   11.75, 1197.64,    1.28,    2.12,  159.90,    0.00,    0.00,   25.68,   50.13,   51.26,   22.60,  460.70
24.07.2020 05:30:00,  985.80,   12.22,  286.54,    9.19,   81.70,   14.25,   11.64,    2.61,    7.38,   11.81, 1198.03,    1.14,    1.99,  205.20,    0.00,    0.00,   26.72,   53.68,   57.48,   22.70,  461.00
24.07.2020 05:40:00,  985.68,   12.34,  286.67,    9.18,   81.00,   14.36,   11.63,    2.73,    7.37,   11.80, 1197.38,    0.76,    1.83,  172.50,    0.00,    0.00,   32.41,   66.80,   76.11,   22.76,  457.90
24.07.2020 05:50:00,  985.55,   12.49,  286.83,    9.16,   80.10,   14.50,   11.62,    2.89,    7.37,   11.79, 1196.60,    0.93,    1.61,  179.40,    0.00,    0.00,   40.69,   84.01,   90.89,   22.81,  456.50
24.07.2020 06:00:00,  985.55,   12.50,  286.84,    9.26,   80.60,   14.51,   11.70,    2.82,    7.42,   11.87, 1196.52,    1.02,    1.61,  203.80,    0.00,    0.00,   47.48,   98.29,  107.62,   22.86,  458.40
24.07.2020 06:10:00,  985.50,   12.61,  286.96,    9.37,   80.60,   14.62,   11.78,    2.84,    7.47,   11.96, 1195.96,    0.71,    1.20,  202.40,    0.00,    0.00,   55.17,  114.50,  118.58,   22.91,  459.60
24.07.2020 06:20:00,  985.46,   12.82,  287.17,    9.41,   79.70,   14.82,   11.81,    3.01,    7.49,   11.99, 1195.02,    0.63,    1.20,  204.40,    0.00,    0.00,   57.57,  119.78,  120.49,   22.98,  459.60
24.07.2020 06:30:00,  985.49,   12.88,  287.23,    9.43,   79.51,   14.88,   11.83,    3.05,    7.50,   12.01, 1194.80,    1.07,    1.54,  196.70,    0.00,    0.00,   53.67,  111.69,  119.13,   23.07,  459.40
24.07.2020 06:40:00,  985.51,   12.97,  287.32,    9.54,   79.63,   14.97,   11.92,    3.05,    7.56,   12.09, 1194.40,    0.95,    1.36,  203.00,    0.00,    0.00,   52.09,  109.14,  112.62,   23.18,  459.20
24.07.2020 06:50:00,  985.54,   13.09,  287.43,    9.59,   79.25,   15.09,   11.96,    3.13,    7.58,   12.13, 1193.92,    0.76,    1.36,  202.70,    0.00,    0.00,   55.10,  116.11,  118.40,   23.30,  458.70
24.07.2020 07:00:00,  985.54,   13.25,  287.60,    9.61,   78.53,   15.25,   11.97,    3.27,    7.59,   12.15, 1193.25,    0.95,    1.34,  202.30,    0.00,    0.00,   57.36,  120.14,  135.64,   23.42,  461.90
24.07.2020 07:10:00,  985.56,   13.37,  287.71,    9.67,   78.24,   15.37,   12.02,    3.34,    7.62,   12.20, 1192.75,    0.95,    1.70,  158.20,    0.00,    0.00,   88.43,  184.62,  238.94,   23.56,  464.50
24.07.2020 07:20:00,  985.56,   13.45,  287.79,    9.75,   78.25,   15.45,   12.09,    3.36,    7.66,   12.26, 1192.39,    1.49,    2.27,  142.90,    0.00,    0.00,  143.60,  297.78,  342.73,   23.70,  463.80
24.07.2020 07:30:00,  985.57,   13.77,  288.12,    9.87,   77.28,   15.77,   12.19,    3.58,    7.73,   12.37, 1191.02,    1.23,    1.95,  154.50,    0.00,    0.00,  177.41,  365.65,  396.52,   23.85,  462.80
24.07.2020 07:40:00,  985.55,   14.10,  288.45,    9.93,   75.93,   16.11,   12.23,    3.88,    7.76,   12.41, 1189.61,    1.36,    2.12,  142.30,    0.00,    0.00,  192.07,  391.81,  412.05,   24.05,  460.10
24.07.2020 07:50:00,  985.51,   14.42,  288.77,    9.91,   74.28,   16.45,   12.22,    4.23,    7.75,   12.40, 1188.24,    1.42,    2.37,  149.90,    0.00,    0.00,  207.97,  422.94,  436.08,   24.30,  456.60
24.07.2020 08:00:00,  985.49,   14.86,  289.22,   10.01,   72.69,   16.92,   12.30,    4.62,    7.80,   12.48, 1186.37,    1.31,    2.05,  185.00,    0.00,    0.00,  229.41,  470.93,  590.47,   24.57,  454.20
24.07.2020 08:10:00,  985.44,   15.20,  289.56,   10.07,   71.39,   17.30,   12.35,    4.95,    7.83,   12.53, 1184.89,    1.52,    2.31,  183.70,    0.00,    0.00,  383.51,  766.85, 1137.98,   24.88,  451.70
24.07.2020 08:20:00,  985.38,   16.40,  290.77,   10.02,   65.91,   18.68,   12.31,    6.37,    7.81,   12.50, 1179.92,    1.61,    2.93,  155.10,    0.00,    0.00,  625.64, 1208.78, 1384.10,   25.35,  447.30
24.07.2020 08:30:00,  985.35,   17.49,  291.87,   10.01,   61.44,   20.02,   12.30,    7.72,    7.80,   12.48, 1175.47,    1.49,    2.63,  167.60,    0.00,    0.00,  431.95,  852.86, 1448.09,   26.13,  442.30
24.07.2020 08:40:00,  985.25,   18.04,  292.43,   10.17,   59.99,   20.72,   12.43,    8.29,    7.89,   12.62, 1173.07,    1.42,    2.41,  166.10,    0.00,    0.00,  595.92, 1174.19, 1612.04,   27.03,  440.20
24.07.2020 08:50:00,  985.17,   19.09,  293.49,   10.29,   56.62,   22.13,   12.53,    9.60,    7.95,   12.72, 1168.71,    1.39,    2.63,  169.50,    0.00,    0.00,  686.58, 1331.06, 1558.17,   27.94,  436.20
24.07.2020 09:00:00,  985.07,   20.36,  294.78,   10.45,   52.92,   23.95,   12.67,   11.27,    8.04,   12.86, 1163.47,    1.55,    4.17,  136.40,    0.00,    0.00,  687.66, 1345.49, 1547.08,   29.00,  434.20
24.07.2020 09:10:00,  985.06,   20.92,  295.34,   10.44,   51.08,   24.79,   12.66,   12.13,    8.03,   12.85, 1161.25,    1.60,    2.88,  129.60,    0.00,    0.00,  659.39, 1300.28, 1423.79,   30.17,  431.10
24.07.2020 09:20:00,  985.02,   21.29,  295.71,   10.47,   50.03,   25.36,   12.69,   12.67,    8.05,   12.88, 1159.73,    1.07,    2.12,  130.20,    0.00,    0.00,  540.68, 1088.40, 1360.97,   31.31,  428.80
24.07.2020 09:30:00,  984.98,   21.79,  296.22,   10.49,   48.58,   26.14,   12.70,   13.44,    8.06,   12.89, 1157.71,    1.64,    2.83,  141.60,    0.00,    0.00,  552.69, 1113.94, 1401.85,   32.33,  425.20
24.07.2020 09:40:00,  984.94,   22.05,  296.48,   10.44,   47.67,   26.56,   12.66,   13.90,    8.04,   12.86, 1156.66,    2.06,    2.74,  127.70,    0.00,    0.00,  702.94, 1393.05, 1413.09,   33.10,  421.90
24.07.2020 09:50:00,  984.86,   22.49,  296.93,   10.50,   46.58,   27.28,   12.71,   14.57,    8.07,   12.90, 1154.83,    2.03,    3.05,  122.90,    0.00,    0.00,  721.33, 1432.67, 1471.81,   33.81,  418.10
24.07.2020 10:00:00,  984.81,   23.90,  298.35,   10.26,   42.12,   29.71,   12.51,   17.19,    7.94,   12.71, 1149.37,    1.44,    2.89,  146.80,    0.00,    0.00,  779.35, 1544.11, 1682.82,   34.51,  416.90
24.07.2020 10:10:00,  984.73,   24.38,  298.84,    9.81,   39.69,   30.57,   12.14,   18.44,    7.70,   12.32, 1147.59,    1.47,    2.86,  108.90,    0.00,    0.00,  879.06, 1723.99, 2124.41,   35.22,  411.80
24.07.2020 10:20:00,  984.71,   25.10,  299.57,    8.64,   35.15,   31.92,   11.22,   20.70,    7.12,   11.39, 1145.20,    1.89,    4.21,  301.70,    0.00,    0.00,  555.06, 1130.96, 2148.57,   35.91,  404.10
24.07.2020 10:30:00,  984.67,   25.13,  299.60,    8.12,   33.87,   31.97,   10.83,   21.14,    6.87,   11.00, 1145.21,    2.85,    5.21,  273.50,    0.00,    0.00,  463.93,  925.03, 1209.00,   36.42,  400.30
24.07.2020 10:40:00,  984.59,   25.12,  299.60,    7.88,   33.33,   31.95,   10.65,   21.30,    6.76,   10.82, 1145.24,    2.55,    5.31,  253.10,    0.00,    0.00,  381.48,  766.87,  866.10,   36.69,  400.00
24.07.2020 10:50:00,  984.56,   25.07,  299.55,    7.45,   32.47,   31.86,   10.34,   21.52,    6.56,   10.51, 1145.53,    2.30,    4.86,  266.10,    0.00,    0.00,  406.61,  821.35,  849.57,   36.80,  400.40
24.07.2020 11:00:00,  984.53,   25.14,  299.62,    7.71,   32.90,   31.99,   10.53,   21.47,    6.68,   10.69, 1145.14,    3.10,    5.76,  242.00,    0.00,    0.00,  433.61,  875.46,  915.71,   36.83,  400.20
24.07.2020 11:10:00,  984.43,   25.56,  300.05,    7.80,   32.29,   32.80,   10.59,   22.21,    6.72,   10.76, 1143.39,    1.68,    3.22,  234.30,    0.00,    0.00,  474.55,  967.63, 1687.50,   36.82,  400.10
24.07.2020 11:20:00,  984.43,   25.70,  300.19,    7.74,   31.89,   33.07,   10.55,   22.53,    6.69,   10.71, 1142.87,    3.34,    4.81,  241.40,    0.00,    0.00,  515.93, 1051.35, 1294.86,   36.89,  399.60
24.07.2020 11:30:00,  984.36,   25.63,  300.13,    7.49,   31.48,   32.94,   10.37,   22.57,    6.58,   10.53, 1143.14,    2.96,    5.84,  237.90,    0.00,    0.00,  477.48,  970.82, 1062.76,   37.00,  399.90
24.07.2020 11:40:00,  984.38,   25.57,  300.07,    7.72,   32.10,   32.82,   10.54,   22.29,    6.68,   10.70, 1143.32,    3.48,    5.02,  235.90,    0.00,    0.00,  544.59, 1107.09, 2412.08,   37.09,  399.50
24.07.2020 11:50:00,  984.28,   25.87,  300.38,    7.95,   32.03,   33.41,   10.70,   22.71,    6.79,   10.87, 1141.98,    1.97,    3.88,  276.00,    0.00,    0.00,  750.99, 1512.86,-9999.00,   37.15,  399.00
